"□ 본 서비스에서 제공하는 정보는 법적인 효력이 없으므로 참고용으로만 활용하시기 바랍니다."
"□ 신고정보가 실시간 변경, 해제되어 제공시점에 따라 공개건수 및 내용이 상이할 수 있는 점 참고하시기 바랍니다."
"□ 본 자료는 계약일 기준입니다. (※ 7월 계약, 8월 신고건 → 7월 거래건으로  제공)"
"□ 통계자료 활용시에는 수치가 왜곡될 수 있으니 참고자료로만 활용하시기  바라며,  외부 공개시에는 반드시 신고일 기준으로 집계되는 공식통계를 이용하여 주시기 바랍니다."
""
"* 국토교통부 실거래가 공개시스템의 궁금하신 점이나 문의사항은 콜센터 1533-2949로 연락 주시기 바랍니다."
"□ 검색조건"
"계약일자 : 2022-01-01 ~ 2022-12-31"
"실거래구분 : 토지(매매)"
"주소구분 : 지번주소"
"시도 : 경기도"
"시군구 : 남양주시"
"읍면동 : "
"면적 : "
"금액선택 : null ~ null 만원"
"NO","시군구","번지","지목","용도지역","도로조건","계약년월","계약일","계약면적","거래금액(만원)","지분구분","해제사유발생일","거래유형","중개사소재지"
"16","경기도 남양주시 진접읍 장현리","1**","도로","자연녹지지역","8m미만","202212","29","66.00","1,500","지분","-","직거래","-"
"17","경기도 남양주시 오남읍 양지리","7**","공장용지","농림지역","8m미만","202212","29","1330.00","30,000","지분","-","직거래","-"
"18","경기도 남양주시 진건읍 용정리","2**","임야","보전관리지역","-","202212","29","156.00","2,830","","-","직거래","-"
"19","경기도 남양주시 와부읍 덕소리","산*","임야","개발제한구역","12m미만","202212","29","2393.00","47,000","지분","20230517","중개거래","경기 남양주시"
"20","경기도 남양주시 다산동","4***","전","제1종일반주거지역","8m미만","202212","29","20.00","4,000","","20221229","직거래","-"
"21","경기도 남양주시 와부읍 월문리","산1**","임야","농림지역","-","202212","29","184165.00","211,800","","-","직거래","-"
"22","경기도 남양주시 와부읍 덕소리","산*","임야","개발제한구역","12m미만","202212","29","513.00","10,000","지분","20230517","중개거래","경기 남양주시"
"23","경기도 남양주시 조안면 조안리","9**","전","자연녹지지역","-","202212","28","1.00","20","","-","직거래","-"
"24","경기도 남양주시 화도읍 답내리","4**","답","제1종일반주거지역","-","202212","28","1277.50","135,254","지분","-","직거래","-"
"25","경기도 남양주시 화도읍 묵현리","3**","대","제1종일반주거지역","8m미만","202212","28","5.00","700","지분","-","직거래","-"
"26","경기도 남양주시 와부읍 월문리","산*","임야","계획관리지역","8m미만","202212","28","207.00","8,000","","-","직거래","-"
"27","경기도 남양주시 화도읍 가곡리","2**","전","생산관리지역","8m미만","202212","28","1765.00","13,500","","-","중개거래","경기 성남중원구"
"28","경기도 남양주시 화도읍 묵현리","3**","답","제1종일반주거지역","8m미만","202212","28","55.00","5,700","지분","-","직거래","-"
"29","경기도 남양주시 화도읍 묵현리","3**","대","제1종일반주거지역","8m미만","202212","28","3.00","300","지분","-","직거래","-"
"30","경기도 남양주시 조안면 조안리","9**","전","자연녹지지역","-","202212","28","32.00","580","","-","직거래","-"
"31","경기도 남양주시 금곡동","3**","전","개발제한구역","8m미만","202212","28","397.00","20,000","","-","중개거래","경기 남양주시"
"32","경기도 남양주시 조안면 삼봉리","산5*","임야","농림지역","8m미만","202212","28","40853.00","74,000","지분","-","직거래","-"
"33","경기도 남양주시 화도읍 묵현리","3**","대","제1종일반주거지역","8m미만","202212","28","3.00","300","지분","-","직거래","-"
"34","경기도 남양주시 화도읍 묵현리","3**","도로","제1종일반주거지역","8m미만","202212","28","138.00","3,800","","-","직거래","-"
"35","경기도 남양주시 화도읍 묵현리","3**","전","제1종일반주거지역","8m미만","202212","28","92.00","8,700","지분","-","직거래","-"
"36","경기도 남양주시 별내면 용암리","산*","임야","개발제한구역","-","202212","27","33.00","409","지분","-","직거래","-"
"37","경기도 남양주시 진건읍 사능리","2**","전","제1종일반주거지역","12m미만","202212","27","82.00","13,264","지분","-","중개거래","경기 남양주시"
"38","경기도 남양주시 진건읍 사능리","1**","전","제1종일반주거지역","8m미만","202212","27","285.00","36,000","","-","중개거래","경기 구리시 경기 남양주시"
"39","경기도 남양주시 진건읍 사능리","1**","전","제1종일반주거지역","8m미만","202212","27","44.00","4,000","","-","중개거래","경기 구리시 경기 남양주시"
"40","경기도 남양주시 화도읍 구암리","산7*","임야","보전관리지역","-","202212","27","3499.00","11,643","지분","-","직거래","-"
"41","경기도 남양주시 조안면 삼봉리","산*","임야","농림지역","-","202212","27","3305.06","6,990","지분","-","직거래","-"
"42","경기도 남양주시 조안면 삼봉리","산*","임야","농림지역","-","202212","27","3638.82","7,710","지분","-","직거래","-"
"43","경기도 남양주시 화도읍 구암리","산7*","임야","보전관리지역","-","202212","27","5676.00","18,887","지분","20230801","직거래","-"
"44","경기도 남양주시 조안면 삼봉리","산*","임야","농림지역","-","202212","27","1652.75","3,500","지분","-","직거래","-"
"45","경기도 남양주시 조안면 삼봉리","산*","임야","농림지역","-","202212","27","5353.96","11,340","지분","-","직거래","-"
"46","경기도 남양주시 금곡동","산1**","임야","자연녹지지역","-","202212","27","36.30","517","지분","-","직거래","-"
"47","경기도 남양주시 조안면 시우리","3**","도로","생산관리지역","-","202212","27","36.00","762","지분","-","중개거래","경기 남양주시"
"48","경기도 남양주시 조안면 시우리","3**","도로","생산관리지역","-","202212","27","15.36","326","지분","-","중개거래","경기 남양주시"
"49","경기도 남양주시 조안면 시우리","3**","도로","생산관리지역","-","202212","27","25.00","529","지분","-","중개거래","경기 남양주시"
"50","경기도 남양주시 화도읍 구암리","산7*","임야","농림지역","-","202212","27","2177.00","7,244","","-","직거래","-"
"51","경기도 남양주시 별내면 광전리","5**","구거","개발제한구역","-","202212","27","3.00","20","","-","중개거래","경기 구리시"
"52","경기도 남양주시 조안면 시우리","3**","도로","생산관리지역","-","202212","27","16.64","352","지분","-","중개거래","경기 남양주시"
"53","경기도 남양주시 별내동","7**","잡종지","개발제한구역","8m미만","202212","26","198.00","29,473","","-","직거래","-"
"54","경기도 남양주시 별내동","7**","도로","개발제한구역","8m미만","202212","26","22.00","1,080","","-","직거래","-"
"55","경기도 남양주시 별내동","7**","도로","개발제한구역","8m미만","202212","26","9.00","442","","-","직거래","-"
"56","경기도 남양주시 별내동","산9*","임야","개발제한구역","8m미만","202212","26","55.00","161","","-","직거래","-"
"57","경기도 남양주시 별내동","산9*","임야","개발제한구역","8m미만","202212","26","2676.00","7,833","","-","직거래","-"
"58","경기도 남양주시 진접읍 연평리","산3*","임야","계획관리지역","8m미만","202212","26","640.00","30,000","","-","직거래","-"
"59","경기도 남양주시 금곡동","5**","묘지","개발제한구역","-","202212","26","238.00","3,000","","-","중개거래","경기 남양주시"
"60","경기도 남양주시 와부읍 도곡리","5**","도로","제1종일반주거지역","8m미만","202212","26","5.00","200","","-","직거래","-"
"61","경기도 남양주시 와부읍 도곡리","5**","도로","제1종일반주거지역","8m미만","202212","26","10.00","400","","-","직거래","-"
"62","경기도 남양주시 화도읍 답내리","1*","전","보전관리지역","8m미만","202212","26","438.00","19,000","","-","중개거래","경기 남양주시"
"63","경기도 남양주시 화도읍 답내리","1*","전","용도미지정","-","202212","26","20.00","700","지분","-","중개거래","경기 남양주시"
"64","경기도 남양주시 화도읍 답내리","1*","임야","계획관리지역","8m미만","202212","26","3.33","1,000","지분","-","중개거래","경기 남양주시"
"65","경기도 남양주시 와부읍 도곡리","5**","도로","제1종일반주거지역","8m미만","202212","26","90.00","3,300","","-","직거래","-"
"66","경기도 남양주시 와부읍 도곡리","5**","도로","제1종일반주거지역","8m미만","202212","26","8.00","300","","-","직거래","-"
"67","경기도 남양주시 다산동","4***","도로","제1종일반주거지역","-","202212","26","7.00","1,000","지분","-","직거래","-"
"68","경기도 남양주시 화도읍 구암리","산7*","임야","보전관리지역","-","202212","23","1653.00","5,500","지분","20230801","직거래","-"
"69","경기도 남양주시 진접읍 내각리","7*","도로","보전관리지역","-","202212","23","10.00","1,000","지분","-","중개거래","경기 남양주시"
"70","경기도 남양주시 진접읍 내각리","7*","도로","계획관리지역","-","202212","23","39.00","12,000","지분","-","중개거래","경기 남양주시"
"71","경기도 남양주시 진접읍 내각리","7*","대","보전관리지역","-","202212","23","53.00","5,300","지분","-","중개거래","경기 남양주시"
"72","경기도 남양주시 진접읍 내각리","산2*","임야","보전관리지역","-","202212","23","56.00","700","지분","-","중개거래","경기 남양주시"
"73","경기도 남양주시 진접읍 금곡리","6*","도로","보전관리지역","8m미만","202212","23","95.58","1,400","지분","-","중개거래","경기 남양주시"
"74","경기도 남양주시 진접읍 금곡리","6*","도로","보전관리지역","-","202212","23","3.42","1,000","지분","-","중개거래","경기 남양주시"
"75","경기도 남양주시 화도읍 구암리","산7*","임야","보전관리지역","-","202212","23","1653.00","5,500","지분","20230801","직거래","-"
"76","경기도 남양주시 화도읍 구암리","산7*","임야","보전관리지역","-","202212","23","1653.00","5,500","지분","20230801","직거래","-"
"77","경기도 남양주시 화도읍 구암리","산7*","임야","보전관리지역","-","202212","23","1653.00","5,500","","-","직거래","-"
"78","경기도 남양주시 화도읍 구암리","산7*","임야","보전관리지역","-","202212","23","1653.00","5,500","","-","직거래","-"
"79","경기도 남양주시 화도읍 구암리","산7*","임야","보전관리지역","-","202212","23","1653.00","5,500","","-","직거래","-"
"80","경기도 남양주시 화도읍 구암리","산7*","임야","보전관리지역","-","202212","23","1157.00","3,850","지분","-","직거래","-"
"81","경기도 남양주시 화도읍 구암리","산7*","임야","보전관리지역","-","202212","23","496.00","1,650","지분","-","직거래","-"
"82","경기도 남양주시 와부읍 도곡리","5**","목장용지","개발제한구역","25m미만","202212","23","383.00","63,000","지분","-","직거래","-"
"83","경기도 남양주시 수동면 송천리","5**","답","계획관리지역","12m미만","202212","23","114.00","12,000","","-","직거래","-"
"84","경기도 남양주시 수동면 송천리","5**","답","계획관리지역","12m미만","202212","23","114.00","12,000","","20230131","직거래","-"
"85","경기도 남양주시 화도읍 금남리","산3*","임야","농림지역","-","202212","23","215.00","1,281","지분","-","직거래","-"
"86","경기도 남양주시 화도읍 금남리","산3*","임야","농림지역","-","202212","23","132.00","796","지분","-","직거래","-"
"87","경기도 남양주시 와부읍 덕소리","4**","임야","제1종일반주거지역","-","202212","22","25.15","3,200","지분","-","직거래","-"
"88","경기도 남양주시 와부읍 덕소리","4**","임야","제1종일반주거지역","-","202212","22","18.66","2,400","지분","-","직거래","-"
"89","경기도 남양주시 오남읍 팔현리","3**","도로","생산관리지역","8m미만","202212","21","9.00","270","지분","-","중개거래","경기 남양주시"
"90","경기도 남양주시 오남읍 팔현리","2**","도로","생산관리지역","8m미만","202212","21","5.40","160","지분","-","중개거래","경기 남양주시"
"91","경기도 남양주시 수동면 입석리","3**","도로","제1종일반주거지역","-","202212","21","96.67","7,323","지분","-","직거래","-"
"92","경기도 남양주시 화도읍 금남리","산3*","임야","농림지역","-","202212","21","33.00","199","지분","-","직거래","-"
"93","경기도 남양주시 화도읍 금남리","산3*","임야","농림지역","-","202212","21","33.00","199","지분","-","직거래","-"
"94","경기도 남양주시 오남읍 팔현리","2**","도로","생산관리지역","8m미만","202212","21","9.00","270","지분","-","중개거래","경기 남양주시"
"95","경기도 남양주시 수동면 입석리","3**","도로","제1종일반주거지역","8m미만","202212","21","76.39","5,787","지분","-","직거래","-"
"96","경기도 남양주시 수동면 입석리","3**","도로","제1종일반주거지역","-","202212","21","143.74","10,889","지분","-","직거래","-"
"97","경기도 남양주시 수동면 입석리","3**","도로","제1종일반주거지역","-","202212","21","19.80","1,500","지분","-","직거래","-"
"98","경기도 남양주시 오남읍 팔현리","2**","도로","생산관리지역","8m미만","202212","21","3.30","70","지분","-","중개거래","경기 남양주시"
"99","경기도 남양주시 오남읍 팔현리","2**","도로","생산관리지역","8m미만","202212","21","3.30","70","지분","-","중개거래","경기 남양주시"
"100","경기도 남양주시 오남읍 팔현리","3**","도로","생산관리지역","8m미만","202212","21","9.90","210","지분","-","중개거래","경기 남양주시"
"101","경기도 남양주시 오남읍 팔현리","3**","도로","생산관리지역","8m미만","202212","21","3.30","70","지분","-","중개거래","경기 남양주시"
"102","경기도 남양주시 오남읍 팔현리","3**","도로","생산관리지역","8m미만","202212","21","9.90","300","지분","-","중개거래","경기 남양주시"
"103","경기도 남양주시 진접읍 금곡리","6*","도로","보전관리지역","-","202212","20","53.24","1,600","지분","-","직거래","-"
"104","경기도 남양주시 진건읍 사능리","산2*","임야","개발제한구역","-","202212","20","1322.00","4,440","","-","직거래","-"
"105","경기도 남양주시 화도읍 금남리","산3*","임야","농림지역","-","202212","20","33.00","199","지분","-","직거래","-"
"106","경기도 남양주시 화도읍 금남리","산5*","임야","농림지역","8m미만","202212","20","495.00","6,000","","-","직거래","-"
"107","경기도 남양주시 수동면 지둔리","1**","임야","보전관리지역","-","202212","20","4355.50","10,000","지분","-","직거래","-"
"108","경기도 남양주시 수동면 지둔리","산4*","임야","보전관리지역","8m미만","202212","20","242.00","320","지분","-","직거래","-"
"109","경기도 남양주시 진접읍 진벌리","1**","도로","계획관리지역","8m미만","202212","20","292.00","3,000","지분","-","직거래","-"
"110","경기도 남양주시 화도읍 금남리","산5*","임야","농림지역","-","202212","20","385.00","2,000","","-","직거래","-"
"111","경기도 남양주시 진접읍 내곡리","5**","도로","자연녹지지역","-","202212","20","14.80","1,215","지분","-","직거래","-"
"112","경기도 남양주시 조안면 삼봉리","산2*","임야","개발제한구역","12m미만","202212","20","630.00","2,000","","-","직거래","-"
"113","경기도 남양주시 진건읍 사능리","산2*","임야","개발제한구역","-","202212","20","1653.00","5,560","","-","직거래","-"
"114","경기도 남양주시 조안면 삼봉리","산2*","임야","개발제한구역","12m미만","202212","20","16636.00","50,000","","-","직거래","-"
"115","경기도 남양주시 수동면 운수리","2**","도로","제1종일반주거지역","8m미만","202212","20","9.00","130","","-","직거래","-"
"116","경기도 남양주시 수동면 운수리","2**","도로","제1종일반주거지역","8m미만","202212","20","23.00","330","","-","직거래","-"
"117","경기도 남양주시 금곡동","2**","전","개발제한구역","8m미만","202212","20","84.00","5,500","지분","-","직거래","-"
"118","경기도 남양주시 오남읍 오남리","5**","공장용지","농림지역","-","202212","20","112.00","9,200","","-","직거래","-"
"119","경기도 남양주시 진접읍 장현리","6**","대","제2종일반주거지역","12m미만","202212","20","23.00","2,600","지분","-","직거래","-"
"120","경기도 남양주시 화도읍 가곡리","3**","도로","계획관리지역","-","202212","19","52.00","2,045","지분","-","직거래","-"
"121","경기도 남양주시 와부읍 율석리","7**","전","제1종일반주거지역","8m미만","202212","19","129.00","13,000","","-","직거래","-"
"122","경기도 남양주시 수동면 지둔리","1**","전","생산관리지역","-","202212","19","195.00","6,000","","-","중개거래","경기 남양주시"
"123","경기도 남양주시 수동면 지둔리","1**","전","생산관리지역","-","202212","19","195.00","6,000","","20221220","중개거래","경기 남양주시"
"124","경기도 남양주시 와부읍 월문리","5**","대","제1종일반주거지역","12m미만","202212","19","129.00","24,000","","-","직거래","-"
"125","경기도 남양주시 와부읍 도곡리","8**","전","개발제한구역","8m미만","202212","19","727.00","37,500","","-","직거래","-"
"126","경기도 남양주시 화도읍 가곡리","3**","전","생산관리지역","8m미만","202212","19","510.00","20,055","","-","직거래","-"
"127","경기도 남양주시 조안면 시우리","1**","전","개발제한구역","-","202212","17","235.00","3,500","","-","직거래","-"
"128","경기도 남양주시 화도읍 월산리","산6*","임야","농림지역","-","202212","16","86579.00","8,371","","-","직거래","-"
"129","경기도 남양주시 퇴계원읍 퇴계원리","1**","잡종지","자연녹지지역","-","202212","16","25.00","3,338","","-","직거래","-"
"130","경기도 남양주시 화도읍 구암리","*","대","생산관리지역","-","202212","16","119.00","5,998","","-","직거래","-"
"131","경기도 남양주시 화도읍 구암리","*","대","생산관리지역","8m미만","202212","16","188.00","9,477","","-","직거래","-"
"132","경기도 남양주시 화도읍 구암리","*","대","생산관리지역","-","202212","16","86.00","4,335","","-","직거래","-"
"133","경기도 남양주시 퇴계원읍 퇴계원리","1**","잡종지","제3종일반주거지역","-","202212","16","16.00","2,656","","-","직거래","-"
"134","경기도 남양주시 화도읍 월산리","1**","임야","보전관리지역","8m미만","202212","16","595.00","1,136","","-","직거래","-"
"135","경기도 남양주시 화도읍 월산리","산6*","임야","보전관리지역","-","202212","16","8231.00","6,013","","-","직거래","-"
"136","경기도 남양주시 화도읍 월산리","산6*","임야","농림지역","-","202212","16","45818.00","4,479","","-","직거래","-"
"137","경기도 남양주시 화도읍 마석우리","2**","잡종지","제1종일반주거지역","-","202212","16","122.00","25,804","","-","직거래","-"
"138","경기도 남양주시 화도읍 마석우리","2**","잡종지","제1종일반주거지역","8m미만","202212","16","122.00","25,804","지분","20230315","직거래","-"
"139","경기도 남양주시 오남읍 오남리","1**","도로","계획관리지역","-","202212","16","5.00","300","지분","-","직거래","-"
"140","경기도 남양주시 화도읍 마석우리","9*","대","제1종일반주거지역","25m이상","202212","16","117.00","24,746","지분","20230315","직거래","-"
"141","경기도 남양주시 화도읍 마석우리","9*","대","제1종일반주거지역","-","202212","16","117.00","24,746","","-","직거래","-"
"142","경기도 남양주시 화도읍 마석우리","9*","임야","제1종일반주거지역","-","202212","16","92.00","19,450","","-","직거래","-"
"143","경기도 남양주시 수동면 내방리","산3*","임야","농림지역","-","202212","15","446.00","1,840","지분","-","직거래","-"
"144","경기도 남양주시 진접읍 장현리","5**","임야","계획관리지역","-","202212","15","2.00","65","지분","-","중개거래","경기 남양주시"
"145","경기도 남양주시 금곡동","4**","전","개발제한구역","8m미만","202212","15","162.00","1,726","","-","직거래","-"
"146","경기도 남양주시 진접읍 장현리","5**","임야","계획관리지역","-","202212","15","4.00","130","지분","-","중개거래","경기 남양주시"
"147","경기도 남양주시 진접읍 장현리","5**","임야","계획관리지역","-","202212","15","4.00","130","지분","-","중개거래","경기 남양주시"
"148","경기도 남양주시 진접읍 장현리","5**","임야","계획관리지역","-","202212","15","14.00","460","지분","-","중개거래","경기 남양주시"
"149","경기도 남양주시 진접읍 장현리","5**","임야","계획관리지역","-","202212","15","4.00","130","지분","-","중개거래","경기 남양주시"
"150","경기도 남양주시 진접읍 장현리","5**","도로","계획관리지역","-","202212","15","14.00","460","지분","-","중개거래","경기 남양주시"
"151","경기도 남양주시 와부읍 도곡리","4**","전","개발제한구역","8m미만","202212","15","480.00","48,150","","-","직거래","-"
"152","경기도 남양주시 와부읍 도곡리","4**","답","개발제한구역","8m미만","202212","15","122.00","1,850","","-","직거래","-"
"153","경기도 남양주시 이패동","2**","도로","자연녹지지역","-","202212","15","53.00","2,677","","-","직거래","-"
"154","경기도 남양주시 이패동","2**","도로","자연녹지지역","-","202212","15","46.00","2,323","","-","직거래","-"
"155","경기도 남양주시 진접읍 장현리","5**","임야","계획관리지역","-","202212","15","4.00","130","지분","-","중개거래","경기 남양주시"
"156","경기도 남양주시 진접읍 장현리","5**","임야","제1종전용주거지역","-","202212","15","88.00","4,500","","-","중개거래","경기 남양주시"
"157","경기도 남양주시 금곡동","산1**","임야","자연녹지지역","-","202212","15","201.30","2,867","지분","-","직거래","-"
"158","경기도 남양주시 금곡동","4**","전","개발제한구역","8m미만","202212","15","185.00","1,972","","-","직거래","-"
"159","경기도 남양주시 금곡동","4**","전","개발제한구역","8m미만","202212","15","582.00","6,202","","-","직거래","-"
"160","경기도 남양주시 수동면 내방리","산3*","임야","농림지역","-","202212","15","63.31","260","지분","-","직거래","-"
"161","경기도 남양주시 금곡동","산1**","임야","자연녹지지역","-","202212","14","116.00","1,645","지분","-","직거래","-"
"162","경기도 남양주시 화도읍 창현리","산4*","임야","보전녹지지역","-","202212","14","84.00","3,250","","-","중개거래","경기 남양주시"
"163","경기도 남양주시 수동면 지둔리","3**","답","생산관리지역","8m미만","202212","14","89.00","3,500","지분","-","중개거래","경기 남양주시"
"164","경기도 남양주시 진접읍 부평리","4**","답","보전관리지역","8m미만","202212","14","64.00","4,200","","-","중개거래","경기 남양주시"
"165","경기도 남양주시 오남읍 오남리","산1**","임야","계획관리지역","-","202212","14","99.00","1,140","지분","-","직거래","-"
"166","경기도 남양주시 금곡동","산1**","임야","자연녹지지역","-","202212","14","42.90","611","지분","-","직거래","-"
"167","경기도 남양주시 화도읍 묵현리","1*","도로","제1종일반주거지역","-","202212","13","19.00","350","지분","-","직거래","-"
"168","경기도 남양주시 화도읍 금남리","산3*","임야","농림지역","-","202212","13","66.00","390","지분","-","직거래","-"
"169","경기도 남양주시 수동면 내방리","산4*","임야","농림지역","-","202212","13","231.80","4,500","지분","-","직거래","-"
"170","경기도 남양주시 수동면 외방리","5**","도로","보전관리지역","8m미만","202212","13","8.00","111","지분","-","직거래","-"
"171","경기도 남양주시 수동면 외방리","5**","도로","계획관리지역","8m미만","202212","13","8.00","111","지분","-","직거래","-"
"172","경기도 남양주시 수동면 외방리","5**","도로","보전관리지역","-","202212","13","8.00","111","지분","-","직거래","-"
"173","경기도 남양주시 수동면 외방리","5**","도로","계획관리지역","12m미만","202212","13","8.00","112","지분","-","직거래","-"
"174","경기도 남양주시 수동면 외방리","5**","도로","보전관리지역","-","202212","13","8.00","111","지분","-","직거래","-"
"175","경기도 남양주시 수동면 외방리","5**","임야","보전관리지역","-","202212","13","8.00","111","지분","-","직거래","-"
"176","경기도 남양주시 수동면 외방리","산3*","임야","보전관리지역","8m미만","202212","13","128.00","1,354","지분","-","중개거래","경기 남양주시"
"177","경기도 남양주시 수동면 외방리","4*","임야","보전관리지역","8m미만","202212","13","36.01","381","지분","-","중개거래","경기 남양주시"
"178","경기도 남양주시 수동면 외방리","4*","임야","보전관리지역","8m미만","202212","13","74.01","783","지분","-","중개거래","경기 남양주시"
"179","경기도 남양주시 수동면 입석리","산1**","임야","농림지역","-","202212","13","98.00","240","","-","직거래","-"
"180","경기도 남양주시 화도읍 답내리","3**","전","생산관리지역","8m미만","202212","13","330.00","7,860","","-","중개거래","경기 남양주시"
"181","경기도 남양주시 화도읍 답내리","3**","도로","계획관리지역","8m미만","202212","13","7.00","140","지분","-","중개거래","경기 남양주시"
"182","경기도 남양주시 수동면 외방리","4*","임야","보전관리지역","8m미만","202212","13","20.03","212","지분","-","중개거래","경기 남양주시"
"183","경기도 남양주시 수동면 외방리","4*","임야","보전관리지역","8m미만","202212","13","35.02","370","지분","-","중개거래","경기 남양주시"
"184","경기도 남양주시 수동면 외방리","4*","임야","보전관리지역","8m미만","202212","13","42.02","444","지분","-","중개거래","경기 남양주시"
"185","경기도 남양주시 수동면 외방리","4*","임야","생산관리지역","8m미만","202212","13","31.00","328","지분","-","중개거래","경기 남양주시"
"186","경기도 남양주시 수동면 외방리","5**","도로","계획관리지역","8m미만","202212","13","8.00","111","지분","-","직거래","-"
"187","경기도 남양주시 수동면 외방리","5**","도로","계획관리지역","8m미만","202212","13","8.00","111","지분","-","직거래","-"
"188","경기도 남양주시 수동면 외방리","5**","도로","보전관리지역","-","202212","13","8.00","111","지분","-","직거래","-"
"189","경기도 남양주시 수동면 외방리","4*","도로","보전관리지역","8m미만","202212","13","35.00","370","지분","-","중개거래","경기 남양주시"
"190","경기도 남양주시 수동면 외방리","4*","도로","보전관리지역","8m미만","202212","13","20.01","212","지분","-","중개거래","경기 남양주시"
"191","경기도 남양주시 화도읍 묵현리","1**","도로","제1종일반주거지역","-","202212","13","14.00","400","지분","-","직거래","-"
"192","경기도 남양주시 화도읍 묵현리","1**","도로","제1종일반주거지역","-","202212","12","6.00","180","지분","-","직거래","-"
"193","경기도 남양주시 화도읍 묵현리","1**","도로","제1종일반주거지역","-","202212","12","4.00","120","지분","-","직거래","-"
"194","경기도 남양주시 금곡동","산1**","임야","자연녹지지역","-","202212","12","105.70","1,504","지분","-","직거래","-"
"195","경기도 남양주시 금곡동","산1**","임야","자연녹지지역","-","202212","12","82.60","1,175","지분","-","직거래","-"
"196","경기도 남양주시 금곡동","산1**","임야","자연녹지지역","-","202212","12","33.00","470","지분","-","직거래","-"
"197","경기도 남양주시 수동면 수산리","산5*","임야","보전관리지역","8m미만","202212","12","3967.00","30,000","지분","20230216","중개거래","서울 강동구"
"198","경기도 남양주시 수동면 수산리","산5*","임야","보전관리지역","8m미만","202212","12","1785.00","15,000","지분","20230216","중개거래","서울 강동구"
"199","경기도 남양주시 수동면 수산리","산5*","임야","보전관리지역","8m미만","202212","12","1652.00","10,000","지분","20230216","중개거래","서울 강동구"
"200","경기도 남양주시 수동면 수산리","산5*","임야","보전관리지역","-","202212","12","1652.00","10,000","","20230616","중개거래","서울 강동구"
"201","경기도 남양주시 수동면 수산리","산5*","임야","보전관리지역","-","202212","12","1785.00","15,000","","-","중개거래","서울 강동구"
"202","경기도 남양주시 화도읍 마석우리","8*","전","자연녹지지역","-","202212","12","225.00","8,100","","-","직거래","-"
"203","경기도 남양주시 화도읍 마석우리","산1*","임야","자연녹지지역","-","202212","12","225.00","8,100","지분","20230203","직거래","-"
